"","EIN","NAME","ICO","STREET","CITY","STATE","ZIP","NTEE_CD","totcntrbgfts","totprgmrevnue","invstmntinc","txexmptbndsproceeds","royaltsinc","netrntlinc","netgnls","netincfndrsng","netincgaming","netincsales","miscrevtot11e","totrevenue","grntstogovt","grnsttoindiv","grntstofrgngovt","benifitsmembrs","compnsatncurrofcr","compnsatnandothr","othrsalwages","pensionplancontrb","othremplyeebenef","payrolltx","feesforsrvcmgmt","legalfees","accntingfees","feesforsrvclobby","profndraising","feesforsrvcinvstmgmt","feesforsrvcothr","advrtpromo","officexpns","infotech","royaltsexpns","occupancy","travel","travelofpublicoffcl","converconventmtng","interestamt","pymtoaffiliates","deprcatndepletn","insurance","othrexpnsa","othrexpnsb","othrexpnsc","othrexpnsd","othrexpnse","totfuncexpns","totassetsend","totliabend","retainedearnend","totnetassetend","totnetliabastend"
"389",300270186,"AMA NYAME MEMORIAL MEDICAL CENTER INC","% KWABENA DONKOR","PO BOX 353","FARMVILLE","VA","23901-0353","E30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390",300285625,"CHARLOTTESVILLE AREA DENTAL ACCESS","% ANNA WIESER","259 HYDRAULIC RIDGE RD","CHARLOTTESVILLE","VA","22901-8128","E30",102157,701676,61,0,0,0,0,0,0,0,0,803894,0,0,0,0,0,0,440624,0,48975,31668,0,0,16658,0,0,0,7904,3195,245,0,0,55265,0,0,0,0,0,22588,11396,66781,10857,2862,1573,0,722859,403696,59099,0,344597,403696
"391",300489049,"VIRGINIA VASCULAR SOCIETY","% VANDA RICH","2001 CRYSTAL SPRING AVE SW STE 201","ROANOKE","VA","24014-2465","E99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",300495962,"RECNAC NON PROFIT NON GOVERNMENTAL CANCER VOLUNTEER PROGRAM","% ROBERTO TARDIO","1301 DECATUR ST","RICHMOND","VA","23224-3936","H20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",300585106,"ROTHMUND-THOMSON SYNDROME FOUNDATION","% JOHN P KIMMEL","4307 WOODWARD COURT","CHANTILLY","VA","20151-0000","G12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",300593566,"SSADH RESEARCH ALLIANCE INC","% WILLIAM STRICKLAND","4805 LAKE BROOK DR STE 110","GLEN ALLEN","VA","23060-9281","H128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395",300604352,"OLD DOMINION IN SALONE","% DAVID KALLON","306 MEBANE SR","RICHMOND","VA","23227-0000","E70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",300616798,"C-HEALTH FOUNDATION","% C-HEALTH FOUNDATION","495 E MAIN ST","LEBANON","VA","24266-4617","E86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",300685390,"RICHMOND GLOBAL HEALTH ALLIANCE","% SEAN BYRNE","300 WOODLAWN ROAD","BALTIMORE","VA","23113-0000","E70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",300697646,"AEROSPACE MEDICAL ASSOCIATION","","320 S HENRY ST","ALEXANDRIA","VA","22314-3524","G90",534158,733041,50851,0,0,42576,0,0,0,0,21184,1381810,0,0,0,0,146979,0,285853,35309,33908,31956,0,0,15645,0,0,0,17219,0,15192,52865,0,0,2000,0,528472,0,0,29410,12252,198473,29829,3719,4661,0,1503161,1371856,499324,0,872532,1371856
"399",300730075,"TOPS CLUB INC","% ELAINE HENK","4233 FALCON CREEK DR","WILLIAMSBURG","VA","23188-8010","E70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",300765570,"BAILEYS CROSSROADS HEALTH ACCESS PARTNERSHIP INC","% TERRY OHARA LAVOIE","PO BOX 8332","FALLS CHURCH","VA","22041-8332","E32",458506,0,3415,0,0,0,0,70972,0,0,64708,597601,0,0,0,0,95000,0,237346,0,0,23741,8161,0,48388,0,0,0,0,296,3390,27463,0,0,0,0,233,21,0,11982,1980,15344,12904,6858,5504,0,509721,942581,22382,0,920199,942581
"401",300765859,"AFRICAN HEALTH RESOURCES AND WELLNESS CENTER","% ALEMTSEHAY BEKELE","7033 STONE INLET DR","FORT BELVOIR","VA","22060-7432","E70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",300868548,"ASSOCIATION FOR MULTICULTURAL AFFAIRS IN TRANSPLANTATION","% ROGER K SATCHER","10825 MIDLOTHIAN TURNPIKE STE STE 2","RICHMOND","VA","23235-4774","E60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",300995570,"EMERGING S T A R S","","8721 SUNNYBROOKE FARM RD","SPOTSYLVANIA","VA","22551-3450","F02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",301032150,"AMERICAN COUNCIL OF THE BLIND OF VIRGINIA INC","","4270 SLEEPY LAKE DR","FAIRFAX","VA","22033-2843","G41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",301346300,"YOUTH EMPOWERMENT FOUNDATION","% MARVIN FIELDS","6790 WOODCREEPER DR","ROANOKE","VA","24019-3812","F60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",311415701,"HANOVER DOMESTIC VIOLENCE TASK FORCE INC","% SHEREE HEDRICK","629 N WASHINGTON HWY STE A","ASHLAND","VA","23005-1326","F01",1289767,0,51,0,0,0,0,70967,0,0,0,1360785,0,0,0,0,0,0,637759,3662,75993,47024,0,0,8406,0,0,0,0,0,28940,0,0,40616,7100,0,8364,0,0,13461,12982,288965,23902,2756,2740,0,1202670,818560,28058,0,790502,818560
"407",311500959,"RIVERSIDE REGIONAL MEDICAL CENTER MEDICAL STAFF EDUCATIONAL","% JOHN T MCDONOUGH","500 J CLYDE MORRIS BLVD","NEWPORT NEWS","VA","23601-1929","E20B",875,0,9821,0,0,0,50234,0,0,0,0,60930,0,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5050,192,25,0,0,6117,447064,0,447064,447064,447064
"408",311527340,"GIP USA INC","% RICHARD BONNIE","630 IVY FARM DR","CHARLOTTESVLE","VA","22901-8848","F80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",311568886,"7TH & MARSHALL CORPORATION","% CAROL MORGAN","PO BOX 980152","RICHMOND","VA","23298-0152","E86I",0,2506731,0,0,0,0,0,0,0,0,0,2506731,0,0,0,0,0,0,1230796,0,0,0,0,0,0,0,0,0,79669,23650,90004,22334,0,134980,0,0,0,0,0,287785,36220,564924,20980,8674,6715,0,2506731,5028760,0,0,5028760,5028760
"410",311583073,"NRV NURSING CENTER INCORPORATED","% KENDON LIGHT","2607 WARM HEARTH DR STE 100","BLACKSBURG","VA","24060-6247","E910",3484,10160192,0,0,0,0,1141,0,0,0,0,10164817,0,0,0,0,0,0,0,0,0,0,819787,0,0,0,0,0,1326609,0,422354,0,0,242428,0,0,0,243891,0,449152,101068,5211002,400945,327922,0,0,9548452,7964954,9504855,0,-1539901,7964954
"411",311594723,"NC PHYSICIAN ADVISORY GROUP","%","PO BOX 624","NORTH GARDEN","VA","22959-0000","H99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",311613116,"FRANKLIN-SOUTHAMPTON CHARITIES","% J WILLIAM GRAY JR","403 1/2 N MAIN ST","FRANKLIN","VA","23851-0000","E22I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",311638183,"ASSOCIATION OF CARDIAC ANESTHESIOLOGISTS","","2209 DICKENS RD","RICHMOND","VA","23230-2005","G039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",311650055,"SMYTH COUNTY CHARITABLE FUND","% BOB SHULTS","1 HEALTH WAY","MARION","VA","24354-4225","E110",1686833,995204,133833,0,0,0,409822,0,0,0,0,3225692,8700,0,0,0,85835,0,542788,0,46405,51467,0,25906,0,0,0,26129,151541,47050,7274,200,0,224295,554,0,0,3547,0,291624,40128,96142,84740,54070,45561,0,1842148,18595291,144326,0,18450965,18595291
"415",311654015,"MADISON FREE CLINIC INC","","PO BOX 914","MADISON","VA","22727-0914","E32",288009,0,12559,0,0,0,0,0,0,0,13075,313643,0,0,0,0,39750,0,27731,0,0,5159,0,0,900,0,0,0,0,3585,6052,0,0,7415,0,0,400,0,0,0,2496,47911,6408,5109,2361,0,157012,444536,0,0,444536,444536
"416",311667995,"CONQUER CANCER FDN OF THE AMERICAN SOCIETY OF CLINICAL ONCOLOGY","% DINA L MICHELS","2318 MILL RD STE 800","ALEXANDRIA","VA","22314-6834","H113",21747229,312459,1980450,0,0,0,637045,-35881,0,0,0,24641302,17692699,385500,1103000,0,0,0,0,0,0,0,5963492,0,34369,0,60000,35258,1082357,46138,561540,727824,0,540312,47149,0,120732,0,0,0,0,5186,0,0,0,0,28405556,109850269,10347798,0,99502471,109850269
"417",311707414,"LIONS CLUB OF GALAX CHARITIES INC","% LAILA COX","PO BOX 284","GALAX","VA","24333-0284","G41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",311736924,"COALITION FOR HIV AWARENESS AND PREVENTION OF CENTRAL VIRGINIA","% GLORIA BERKLEY","PO BOX 161","LYNCHBURG","VA","24505-0161","G81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",311752628,"NATIONAL CAPITAL LYME DISEASE ASSOCIATION","% MONTE L SKALL","PO BOX 8211","MC LEAN","VA","22106-8211","G80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",311765388,"IDSA EDUCATION AND RESEARCH FOUNDATION","% MARK A LEASURE","4040 WILSON BOULEVARD 300","ARLINGTON","VA","22203-0000","E99",4528068,0,219,0,0,0,0,0,0,0,0,4528287,95215,1884000,5000,0,257551,0,0,0,0,0,0,2234,9043,0,0,0,813817,0,529169,0,0,0,10193,0,6089,0,0,0,0,360653,0,0,0,0,3972964,3203937,2581732,0,622205,3203937
"421",311770517,"HEALING PLACE","% MICHAEL CHRISTIN EX DIR","700 DINWIDDIE AVE","RICHMOND","VA","23224-5522","F20",1079527,71001,23,0,0,0,-306,0,0,0,0,1150245,0,0,0,0,0,0,0,0,0,0,713393,4,0,0,0,0,0,660,16852,26321,0,84365,19050,0,22,0,0,54633,16596,47634,33987,28938,606,0,1043061,1552491,6591,0,1545900,1552491
"422",311778707,"DIAMONDS IN THE ROUGH YOUTH & FAMILY SERVICES","% STEPHANIE L DIXON","PO BOX 6386","RICHMOND","VA","23230-0386","F30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",311797542,"CHILDRENS SUPPORT ASSOCIATION","% WALKER M LAZAR","PO BOX 650393","POTOMAC FALLS","VA","20165-0393","E80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",311804946,"DIABETICS EDUCATION SUPPORT GROUP","% BRENDA GRAHAM","1 ARH LANE","LOW MOOR","VA","24457-0000","E70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",311816627,"BEDFORD LIONS CLUB INC","% THOMAS CURRENT ATTY","PO BOX 275","BEDFORD","VA","24523-0275","G12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",320020119,"ASTS FOUNDATION","","1401 SOUTH CLARK STREET 1120","ARLINGTON","VA","22202-0000","H90",579702,0,652011,0,0,0,713660,0,0,0,0,1945373,0,899500,0,0,0,0,43201,0,11361,0,0,339,5315,0,0,101160,2721,0,4077,7162,0,4371,100,0,597,0,0,822,955,11955,9673,2574,0,0,1109202,24421604,540869,0,23880735,24421604
"427",320189149,"HOPE AND HAPPINESS CORPORATION","% GORDON E SAFFOLD","10313 HAMLIN DR","CHESTER","VA","23831-1155","F80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",320249937,"LIONS CLUB OF MASON NECK LORTON CHARITIES INC","% NA","8009 APOLLO ST","LORTON","VA","22079-3512","G80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",320298326,"HARRISON HOUSE FOUNDATION","% MARY K CROW","6616 SANDOVER CT","W SPRINGFIELD","VA","22152-2934","F12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",320561522,"LA LECHE LEAGUE OF THE UNITED STATES OF AMERICA","% TARA DAYSTAR","829 BETHLEHEM CHURCH RD NE","FLOYD","VA","24091-2256","E01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",320610201,"I CARE4US","% ANNE-MARIE ATSE","4854 LANGER LN","WOODBRIDGE","VA","22193-4321","F12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432",320668097,"HELPING HANDS CLUB","","3226 HYDE CIR","NORFOLK","VA","23513-3622","F12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",320716104,"LOVE LANGUAGE","% PHYLLIS BOISSEAU-WHITLOW","200 LAKEVIEW PARK RD APT A6","COLONIAL HGTS","VA","23834-1607","F99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",331018350,"ROBINSON SECONDARY ALL NIGHT GRAD PARTY","% CTP","5035 SIDEBURN RD","FAIRFAX","VA","22032-2637","F20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",331023027,"AMERICAN ASSOCIATION OF PHARMACEUTICAL SCIENTISTS","% STEPHANIE DEASON","2107 WILSON BLVD STE 200","ARLINGTON","VA","22201-3096","E66Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",331152663,"VIRGINIA BEACH RECOVERY CLUB INC","% DALE BERNING","1900 BALTIC AVE","VIRGINIA BCH","VA","23451-3315","F21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",331213657,"SCHIZOPHRENIA AND RELATED DISORDERS ALLIANCE OF AMERICA","% LINDA STALTERS","2308 MOUNT VERNON AVE 207","ALEXANDRIA","VA","22301-1328","F70",1395970,0,15107,0,0,0,0,0,0,0,0,1411077,3e+05,0,0,0,0,0,120440,0,0,9214,0,0,0,0,3900,0,524678,520825,9331,0,0,0,3155,0,0,0,0,6652,3513,16135,5760,2219,0,0,1551849,1091880,577801,0,514079,1091880
"438",341974668,"VIRGINIA JUDGES AND LAWYERS ASSISTANCE PROGRAM","","4801 COX ROAD SUITE 109","GLEN ALLEN","VA","23060-0000","F22",842922,0,53,0,0,0,0,0,0,0,0,842975,0,0,0,0,0,0,449421,0,82176,39264,0,0,15000,0,0,0,1249,8301,8035,16901,0,29383,22898,0,21584,0,0,3986,4039,14858,6057,4194,2894,0,730240,380544,20361,0,360183,380544
"439",341985248,"DIVINE MERCY CARE","","4001 FAIR RIDGE DR STE 305","FAIRFAX","VA","22033-2917","E20",1444267,2533648,163,0,0,4800,-485,-20554,0,0,7249,3969088,0,0,0,0,317486,0,1873240,54612,75873,142687,0,1016,22445,0,0,0,31729,9960,126208,7157,0,212184,1448,0,100,19,0,55048,253265,195204,15600,7867,5929,0,3414960,2107445,804522,0,1302923,2107445
"440",342000981,"AMERICAN ASSOCIATION OF PHARMACEUTICAL SCIENTISTS","% STEPHANIE DEASON","2107 WILSON BLVD STE 200","ARLINGTON","VA","22201-3096","E66Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",342020618,"AMERICAN ASSOCIATION OF PHARMACEUTICAL SCIENTISTS","% STEPHANIE DEASON","2107 WILSON BLVD STE 700","ARLINGTON","VA","22201-3042","E66Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",351044487,"ASSOCIATION OF STATE AND TERRITORIAL HEALTH OFFICIALS","","2231 CRYSTAL DR STE 450","ARLINGTON","VA","22202-3740","E010",43978741,1133025,30163,0,0,0,0,0,0,0,95138,45237067,6327215,0,98000,0,2527458,0,15377934,1760577,2499210,1290864,0,19641,49063,0,0,0,8874650,0,1548239,212701,0,1073753,90656,0,343397,0,0,54560,0,0,0,0,0,0,42147918,17826781,8895784,0,8930997,17826781
"443",352206645,"BRAIN FOUNDATION","% TRUDY HARSH","8136 OLD KEENE MILL RD STE B-209","SPRINGFIELD","VA","22152-1855","E70",169112,105968,485,0,0,0,0,0,0,0,0,275565,0,0,0,0,0,0,0,0,0,0,0,0,6700,0,0,0,0,0,1044,0,0,0,0,0,0,57264,0,100619,9238,32695,27238,22579,10062,0,274091,3174740,2994726,0,180014,3174740
"444",352258075,"SHELTERING ARMS HOSPITAL SOUTH INC","% RICHARD BECKLER","8226 MEADOWBRIDGE RD","MECHANICSVLLE","VA","23116-2331","E20",212709,30564,0,0,0,0,0,0,0,0,0,243273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326400,0,0,0,0,326400,61826,1555138,0,-1493312,61826
"445",352422824,"DAUGHTER CONNECTION OF HAMPTON ROADS INC","% DIANNE E POWELL","2488 STRIBLING LN","NORFOLK","VA","23518-4543","G32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446",352460248,"USA VETS CO","","900 COMMONWEALTH PLACE","VIRGINIA BEACH","VA","23464-0000","F12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",352515249,"HOPE 4 LIFE","% CHERYL S BRITT","4533 WINSTON RD","PORTSMOUTH","VA","23703-4416","E42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448",352587688,"LIONS CLUB OF WOODBRIDGE CHARITIES INC","% JOHN WAGNER","PO BOX 206","WOODBRIDGE","VA","22194-0206","G41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
